ID_Cliente,Fecha_Mes,Suscripcion_Activa,Interacciones_Soporte,Uso_Del_Servicio
976,2025-12-01,1,0,6.0
977,2024-10-01,1,0,12.9
977,2024-11-01,0,2,0.5
978,2024-10-01,1,1,16.1
978,2024-11-01,1,0,18.3
978,2024-12-01,1,0,14.9
978,2025-01-01,1,0,17.2
978,2025-02-01,1,0,17.2
978,2025-03-01,1,1,22.6
978,2025-04-01,1,0,16.7
978,2025-05-01,1,0,21.0
978,2025-06-01,1,1,16.2
978,2025-07-01,1,0,17.5
978,2025-08-01,1,1,18.9
978,2025-09-01,0,0,18.6
979,2025-09-01,1,1,14.0
979,2025-10-01,1,0,12.0
979,2025-11-01,0,0,14.0
980,2025-05-01,1,0,16.0
980,2025-06-01,1,3,17.9
980,2025-07-01,0,0,17.1
981,2024-11-01,1,1,13.9
981,2024-12-01,1,0,17.9
981,2025-01-01,0,1,15.4
982,2025-12-01,0,0,20.3
983,2024-12-01,1,0,25.3
983,2025-01-01,1,0,21.5
983,2025-02-01,1,0,24.3
983,2025-03-01,1,0,19.4
983,2025-04-01,1,1,23.3
983,2025-05-01,1,1,25.0
983,2025-06-01,1,0,21.6
983,2025-07-01,0,1,22.4
984,2025-09-01,1,0,21.7
984,2025-10-01,1,0,21.2
984,2025-11-01,1,0,21.4
984,2025-12-01,1,0,21.6
985,2024-10-01,1,0,16.7
985,2024-11-01,1,0,16.9
985,2024-12-01,1,0,17.6
985,2025-01-01,1,0,12.5
985,2025-02-01,0,2,18.3
986,2024-11-01,0,0,26.9
987,2024-08-01,1,0,17.9
987,2024-09-01,1,2,14.8
987,2024-10-01,1,0,22.2
987,2024-11-01,1,0,21.0
987,2024-12-01,1,0,17.2
987,2025-01-01,1,1,16.4
987,2025-02-01,1,0,17.5
987,2025-03-01,1,0,16.4
987,2025-04-01,1,0,14.1
987,2025-05-01,1,0,13.6
987,2025-06-01,1,1,14.4
987,2025-07-01,1,0,15.6
987,2025-08-01,1,0,13.4
987,2025-09-01,1,1,16.6
987,2025-10-01,1,1,20.0
987,2025-11-01,1,0,17.1
987,2025-12-01,1,0,13.1
988,2025-04-01,1,2,6.5
988,2025-05-01,0,1,6.8
989,2024-11-01,1,0,21.9
989,2024-12-01,1,0,21.2
989,2025-01-01,1,0,10.6
989,2025-02-01,1,0,14.3
989,2025-03-01,1,0,16.6
989,2025-04-01,1,0,11.8
989,2025-05-01,1,1,12.0
989,2025-06-01,1,1,10.4
989,2025-07-01,1,0,14.7
989,2025-08-01,1,3,16.4
989,2025-09-01,0,0,11.7
990,2024-09-01,1,1,36.0
990,2024-10-01,1,0,35.1
990,2024-11-01,1,0,36.8
990,2024-12-01,1,1,33.1
990,2025-01-01,1,0,38.0
990,2025-02-01,1,1,41.5
990,2025-03-01,1,1,35.6
990,2025-04-01,1,0,36.1
990,2025-05-01,1,1,37.8
990,2025-06-01,0,2,37.7
991,2024-11-01,1,0,17.7
991,2024-12-01,1,0,17.3
991,2025-01-01,1,0,16.6
991,2025-02-01,1,0,11.3
991,2025-03-01,1,0,14.5
991,2025-04-01,1,0,17.9
991,2025-05-01,1,0,17.7
991,2025-06-01,1,1,14.9
991,2025-07-01,1,1,16.8
991,2025-08-01,1,0,15.8
991,2025-09-01,1,1,17.7
991,2025-10-01,1,0,18.1
991,2025-11-01,1,1,22.0
991,2025-12-01,0,0,16.8
992,2025-11-01,1,0,29.0
992,2025-12-01,1,0,30.0
993,2025-08-01,1,0,27.7
993,2025-09-01,1,0,30.4
993,2025-10-01,0,0,29.7
994,2025-04-01,1,2,19.3
994,2025-05-01,1,1,15.9
994,2025-06-01,1,0,12.4
994,2025-07-01,1,1,10.8
994,2025-08-01,1,0,9.6
994,2025-09-01,1,0,12.6
994,2025-10-01,1,0,15.7
994,2025-11-01,1,0,15.6
994,2025-12-01,1,1,10.9
995,2024-12-01,1,2,7.0
995,2025-01-01,1,2,3.5
995,2025-02-01,0,0,3.8
996,2025-03-01,0,0,19.7
997,2025-07-01,1,0,15.6
997,2025-08-01,1,1,5.5
997,2025-09-01,1,0,6.9
997,2025-10-01,1,0,9.1
997,2025-11-01,1,2,7.2
997,2025-12-01,0,0,8.1
998,2024-07-01,1,0,18.1
998,2024-08-01,1,0,11.6
998,2024-09-01,0,0,12.6
999,2024-07-01,1,1,24.3
999,2024-08-01,1,1,20.1
999,2024-09-01,1,0,17.2
999,2024-10-01,1,0,6.8
999,2024-11-01,1,1,13.3
999,2024-12-01,0,0,10.6
1000,2025-11-01,1,0,10.3
1000,2025-12-01,0,1,9.8
1001,2025-10-01,1,1,17.2
1001,2025-11-01,1,0,22.9
1001,2025-12-01,1,0,16.2
1002,2024-11-01,1,0,30.8
1002,2024-12-01,1,0,22.5
1002,2025-01-01,0,1,26.3
1003,2025-10-01,1,0,10.5
1003,2025-11-01,1,0,11.0
1003,2025-12-01,1,1,18.2
1004,2025-01-01,1,2,6.1
1004,2025-02-01,1,0,11.4
1004,2025-03-01,1,0,0.6
1004,2025-04-01,1,0,8.0
1004,2025-05-01,0,0,6.9
1005,2025-06-01,0,2,4.2
1006,2025-07-01,1,1,1.3
1006,2025-08-01,0,1,2.7
1007,2024-08-01,1,0,17.1
1007,2024-09-01,1,0,18.8
1007,2024-10-01,0,0,16.0
1008,2025-04-01,1,0,27.9
1008,2025-05-01,1,0,27.0
1008,2025-06-01,1,1,25.5
1008,2025-07-01,1,0,22.2
1008,2025-08-01,1,1,28.2
1008,2025-09-01,1,0,22.3
1008,2025-10-01,1,0,28.4
1008,2025-11-01,1,1,20.9
1008,2025-12-01,1,0,27.9
1009,2024-10-01,1,0,22.4
1009,2024-11-01,1,0,29.3
1009,2024-12-01,1,0,29.7
1009,2025-01-01,1,0,24.2
1009,2025-02-01,1,0,24.8
1009,2025-03-01,1,0,29.6
1009,2025-04-01,1,0,25.3
1009,2025-05-01,1,0,23.8
1009,2025-06-01,1,0,28.7
1009,2025-07-01,0,0,25.2
1010,2025-01-01,1,1,16.9
1010,2025-02-01,1,0,20.5
1010,2025-03-01,1,0,15.6
1010,2025-04-01,1,1,22.3
1010,2025-05-01,0,0,20.0
1011,2025-12-01,1,1,6.8
1012,2025-05-01,1,0,17.9
1012,2025-06-01,1,1,20.4
1012,2025-07-01,1,0,19.0
1012,2025-08-01,1,0,21.1
1012,2025-09-01,1,0,21.4
1012,2025-10-01,1,1,22.8
1012,2025-11-01,1,0,26.2
1012,2025-12-01,1,0,28.3
1013,2025-01-01,1,0,22.6
1013,2025-02-01,1,1,26.8
1013,2025-03-01,1,0,27.1
1013,2025-04-01,1,0,31.1
1013,2025-05-01,1,0,27.7
1013,2025-06-01,1,0,28.4
1013,2025-07-01,1,0,28.9
1013,2025-08-01,1,0,29.4
1013,2025-09-01,1,0,29.2
1013,2025-10-01,1,0,25.0
1013,2025-11-01,1,0,33.9
1013,2025-12-01,1,0,23.5
1014,2025-04-01,1,0,31.5
1014,2025-05-01,1,0,20.2
1014,2025-06-01,1,0,23.6
1014,2025-07-01,0,0,18.1
1015,2025-01-01,1,0,25.0
1015,2025-02-01,1,0,21.0
1015,2025-03-01,1,0,20.3
1015,2025-04-01,1,2,17.1
1015,2025-05-01,1,0,19.2
1015,2025-06-01,1,0,24.3
1015,2025-07-01,1,0,20.7
1015,2025-08-01,1,0,22.6
1015,2025-09-01,1,2,22.8
1015,2025-10-01,0,0,17.1
1016,2025-01-01,1,0,9.3
1016,2025-02-01,1,2,8.8
1016,2025-03-01,1,1,6.4
1016,2025-04-01,0,2,3.5
1017,2025-06-01,1,0,16.8
1017,2025-07-01,1,0,13.8
1017,2025-08-01,1,1,10.9
1017,2025-09-01,1,0,16.1
1017,2025-10-01,1,0,5.9
1017,2025-11-01,1,1,10.8
1017,2025-12-01,1,1,8.4
1018,2025-04-01,0,1,38.6
1019,2025-01-01,1,1,2.0
1019,2025-02-01,0,0,1.3
1020,2024-08-01,1,0,11.7
1020,2024-09-01,1,1,10.4
1020,2024-10-01,1,1,12.4
1020,2024-11-01,1,0,17.2
1020,2024-12-01,0,0,18.6
1021,2024-08-01,1,0,15.4
1021,2024-09-01,1,0,14.1
1021,2024-10-01,1,0,12.7
1021,2024-11-01,1,1,8.7
1021,2024-12-01,1,0,12.3
1021,2025-01-01,1,0,5.5
1021,2025-02-01,1,3,4.8
1021,2025-03-01,1,0,6.4
1021,2025-04-01,1,2,2.4
1021,2025-05-01,0,1,1.8
1022,2025-03-01,1,1,14.5
1022,2025-04-01,1,0,11.5
1022,2025-05-01,1,1,11.8
1022,2025-06-01,1,0,16.3
1022,2025-07-01,1,3,7.9
1022,2025-08-01,1,0,8.6
1022,2025-09-01,1,0,16.7
1022,2025-10-01,1,0,13.8
1022,2025-11-01,1,1,15.1
1022,2025-12-01,1,0,10.8
1023,2025-05-01,1,1,8.1
1023,2025-06-01,0,1,18.9
1024,2024-10-01,1,0,26.6
1024,2024-11-01,1,0,26.7
1024,2024-12-01,1,1,17.0
1024,2025-01-01,1,1,15.6
1024,2025-02-01,0,2,8.7
1025,2024-11-01,1,0,31.2
1025,2024-12-01,1,2,34.2
1025,2025-01-01,1,0,31.5
1025,2025-02-01,1,0,30.0
1025,2025-03-01,1,0,26.2
1025,2025-04-01,0,1,35.6
1026,2024-07-01,1,0,23.4
1026,2024-08-01,1,0,27.3
1026,2024-09-01,0,2,25.2
1027,2025-05-01,1,0,11.2
1027,2025-06-01,1,2,7.9
1027,2025-07-01,1,2,7.2
1027,2025-08-01,1,1,7.8
1027,2025-09-01,1,0,8.8
1027,2025-10-01,1,0,11.1
1027,2025-11-01,1,0,10.6
1027,2025-12-01,1,1,11.7
1028,2025-04-01,1,1,12.2
1028,2025-05-01,1,0,14.9
1028,2025-06-01,1,0,9.6
1028,2025-07-01,1,0,10.1
1028,2025-08-01,1,3,4.0
1028,2025-09-01,0,2,0.0
1029,2024-09-01,1,0,22.5
1029,2024-10-01,1,0,20.7
1029,2024-11-01,0,0,13.2
1030,2024-10-01,0,2,13.0
1031,2024-11-01,1,0,2.5
1031,2024-12-01,1,0,8.6
1031,2025-01-01,0,3,4.4
1032,2025-05-01,1,1,25.2
1032,2025-06-01,1,0,26.8
1032,2025-07-01,0,1,28.8
1033,2024-10-01,1,0,26.4
1033,2024-11-01,1,0,23.9
1033,2024-12-01,1,0,24.6
1033,2025-01-01,1,0,17.6
1033,2025-02-01,1,0,13.1
1033,2025-03-01,1,0,10.1
1033,2025-04-01,1,0,6.3
1033,2025-05-01,1,1,4.6
1033,2025-06-01,1,2,4.3
1033,2025-07-01,1,1,2.8
1033,2025-08-01,1,1,5.7
1033,2025-09-01,1,2,6.2
1033,2025-10-01,1,0,6.5
1033,2025-11-01,1,4,3.3
1033,2025-12-01,0,0,2.7
1034,2025-07-01,1,0,2.6
1034,2025-08-01,1,2,0.0
1034,2025-09-01,0,2,6.0
1035,2025-08-01,1,0,9.3
1035,2025-09-01,1,0,12.7
1035,2025-10-01,1,0,4.7
1035,2025-11-01,0,1,8.0
1036,2024-08-01,1,0,27.1
1036,2024-09-01,1,0,23.8
1036,2024-10-01,1,0,22.3
1036,2024-11-01,1,0,24.2
1036,2024-12-01,1,0,18.5
1036,2025-01-01,1,0,24.1
1036,2025-02-01,1,0,25.1
1036,2025-03-01,1,1,24.2
1036,2025-04-01,1,0,22.0
1036,2025-05-01,1,0,16.4
1036,2025-06-01,1,1,20.3
1036,2025-07-01,1,0,23.9
1036,2025-08-01,1,0,23.0
1036,2025-09-01,1,0,13.7
1036,2025-10-01,1,2,20.4
1036,2025-11-01,1,1,24.0
1036,2025-12-01,1,1,20.3
1037,2025-11-01,1,1,16.3
1037,2025-12-01,1,0,13.9
1038,2025-04-01,1,0,13.5
1038,2025-05-01,1,0,10.3
1038,2025-06-01,1,1,14.2
1038,2025-07-01,1,0,17.2
1038,2025-08-01,1,0,10.0
1038,2025-09-01,1,2,13.8
1038,2025-10-01,1,0,15.1
1038,2025-11-01,1,0,13.7
1038,2025-12-01,1,0,10.3
1039,2025-04-01,1,1,21.3
1039,2025-05-01,1,1,18.8
1039,2025-06-01,0,1,12.4
1040,2025-04-01,1,0,22.4
1040,2025-05-01,1,1,17.7
1040,2025-06-01,1,1,15.9
1040,2025-07-01,1,0,21.8
1040,2025-08-01,1,2,17.9
1040,2025-09-01,1,0,23.2
1040,2025-10-01,1,2,16.5
1040,2025-11-01,1,0,16.7
1040,2025-12-01,1,0,17.0
1041,2025-06-01,1,0,20.0
1041,2025-07-01,1,1,10.7
1041,2025-08-01,1,1,16.0
1041,2025-09-01,1,2,15.0
1041,2025-10-01,0,1,11.7
1042,2025-03-01,1,0,18.0
1042,2025-04-01,0,0,20.4
1043,2024-09-01,1,1,18.6
1043,2024-10-01,1,0,19.3
1043,2024-11-01,1,1,14.6
1043,2024-12-01,0,0,21.2
1044,2024-09-01,1,0,21.8
1044,2024-10-01,1,0,15.1
1044,2024-11-01,0,1,21.1
1045,2025-01-01,1,0,28.5
1045,2025-02-01,1,0,32.1
1045,2025-03-01,1,0,19.6
1045,2025-04-01,1,0,18.4
1045,2025-05-01,1,0,14.5
1045,2025-06-01,1,0,13.6
1045,2025-07-01,0,0,7.8
1046,2025-10-01,1,1,16.2
1046,2025-11-01,1,0,13.8
1046,2025-12-01,1,0,16.1
1047,2025-02-01,1,0,21.3
1047,2025-03-01,1,2,24.4
1047,2025-04-01,1,0,22.7
1047,2025-05-01,1,0,14.4
1047,2025-06-01,1,0,16.0
1047,2025-07-01,1,0,21.7
1047,2025-08-01,1,0,21.5
1047,2025-09-01,1,0,21.1
1047,2025-10-01,1,1,24.8
1047,2025-11-01,1,0,21.5
1047,2025-12-01,1,0,20.9
1048,2024-11-01,1,0,16.0
1048,2024-12-01,1,0,20.7
1048,2025-01-01,0,0,19.3
1049,2024-07-01,1,1,18.2
1049,2024-08-01,1,1,17.1
1049,2024-09-01,1,0,16.9
1049,2024-10-01,1,0,15.0
1049,2024-11-01,1,0,11.3
1049,2024-12-01,1,0,10.2
1049,2025-01-01,1,0,6.8
1049,2025-02-01,1,0,0.0
1049,2025-03-01,1,1,0.0
1049,2025-04-01,1,1,3.3
1049,2025-05-01,1,2,0.4
1049,2025-06-01,1,1,0.0
1049,2025-07-01,0,1,8.4
1050,2025-12-01,1,1,27.7
1051,2025-10-01,1,0,25.0
1051,2025-11-01,1,0,30.0
1051,2025-12-01,1,1,18.4
1052,2025-10-01,1,1,19.3
1052,2025-11-01,1,0,24.5
1052,2025-12-01,1,0,22.5
1053,2024-11-01,1,5,5.9
1053,2024-12-01,1,0,4.1
1053,2025-01-01,1,0,1.9
1053,2025-02-01,1,1,8.5
1053,2025-03-01,1,1,3.7
1053,2025-04-01,1,0,4.1
1053,2025-05-01,1,1,2.3
1053,2025-06-01,0,0,0.0
1054,2025-07-01,1,0,20.2
1054,2025-08-01,1,0,19.3
1054,2025-09-01,0,0,22.4
1055,2025-03-01,1,1,10.8
1055,2025-04-01,1,0,8.8
1055,2025-05-01,1,0,15.5
1055,2025-06-01,1,0,15.9
1055,2025-07-01,1,1,19.3
1055,2025-08-01,1,0,8.8
1055,2025-09-01,1,0,11.9
1055,2025-10-01,1,0,7.9
1055,2025-11-01,1,1,15.2
1055,2025-12-01,1,0,9.9
1056,2025-07-01,1,1,17.9
1056,2025-08-01,1,0,19.6
1056,2025-09-01,0,0,17.7
1057,2025-02-01,1,1,34.9
1057,2025-03-01,1,1,33.5
1057,2025-04-01,1,2,28.1
1057,2025-05-01,1,0,25.4
1057,2025-06-01,1,0,26.3
1057,2025-07-01,1,0,27.3
1057,2025-08-01,1,0,30.5
1057,2025-09-01,1,0,25.8
1057,2025-10-01,1,0,33.7
1057,2025-11-01,1,2,30.4
1057,2025-12-01,1,1,27.6
1058,2025-03-01,1,0,30.4
1058,2025-04-01,1,0,20.2
1058,2025-05-01,0,0,25.6
1059,2025-07-01,1,0,13.9
1059,2025-08-01,1,0,15.7
1059,2025-09-01,1,0,16.2
1059,2025-10-01,1,0,18.8
1059,2025-11-01,1,1,14.1
1059,2025-12-01,1,0,13.0
1060,2024-10-01,1,1,9.3
1060,2024-11-01,1,0,11.5
1060,2024-12-01,1,2,6.8
1060,2025-01-01,0,2,8.0
1061,2024-08-01,1,0,17.5
1061,2024-09-01,1,1,19.8
1061,2024-10-01,1,0,21.0
1061,2024-11-01,1,0,18.1
1061,2024-12-01,1,1,24.9
1061,2025-01-01,1,0,24.2
1061,2025-02-01,1,0,19.6
1061,2025-03-01,0,1,25.0
1062,2024-12-01,1,0,15.4
1062,2025-01-01,1,0,14.0
1062,2025-02-01,1,1,15.6
1062,2025-03-01,1,0,11.8
1062,2025-04-01,1,1,12.3
1062,2025-05-01,1,0,3.6
1062,2025-06-01,1,2,2.3
1062,2025-07-01,1,1,1.3
1062,2025-08-01,1,2,0.0
1062,2025-09-01,1,1,4.4
1062,2025-10-01,1,0,5.0
1062,2025-11-01,1,0,0.0
1062,2025-12-01,1,2,0.1
1063,2025-12-01,1,0,18.1
1064,2025-12-01,1,0,10.5
1065,2024-10-01,1,1,11.5
1065,2024-11-01,1,0,10.4
1065,2024-12-01,0,1,8.8
1066,2025-12-01,1,0,13.5
1067,2024-10-01,1,0,26.7
1067,2024-11-01,1,1,20.6
1067,2024-12-01,0,1,25.0
1068,2024-11-01,1,0,20.0
1068,2024-12-01,1,1,17.1
1068,2025-01-01,0,1,21.4
1069,2024-10-01,1,0,26.2
1069,2024-11-01,1,0,23.8
1069,2024-12-01,1,0,18.4
1069,2025-01-01,1,0,21.8
1069,2025-02-01,1,0,20.3
1069,2025-03-01,1,0,16.9
1069,2025-04-01,1,0,26.1
1069,2025-05-01,1,0,23.4
1069,2025-06-01,1,0,23.9
1069,2025-07-01,1,0,22.8
1069,2025-08-01,1,0,24.3
1069,2025-09-01,1,0,29.1
1069,2025-10-01,1,1,19.6
1069,2025-11-01,1,0,25.9
1069,2025-12-01,1,0,25.0
1070,2025-03-01,1,0,2.3
1070,2025-04-01,1,0,0.0
1070,2025-05-01,1,2,2.1
1070,2025-06-01,0,0,1.3
1071,2025-10-01,1,0,14.7
1071,2025-11-01,1,0,8.9
1071,2025-12-01,1,0,8.9
1072,2024-09-01,1,0,30.9
1072,2024-10-01,1,0,32.3
1072,2024-11-01,1,0,27.5
1072,2024-12-01,1,0,20.2
1072,2025-01-01,1,1,19.8
1072,2025-02-01,1,1,13.8
1072,2025-03-01,1,3,13.7
1072,2025-04-01,0,1,0.0
1073,2024-08-01,1,0,13.7
1073,2024-09-01,1,1,15.2
1073,2024-10-01,1,0,21.7
1073,2024-11-01,1,0,16.8
1073,2024-12-01,1,0,12.7
1073,2025-01-01,1,0,8.4
1073,2025-02-01,0,0,4.5
1074,2025-12-01,1,0,16.3
1075,2024-10-01,1,0,24.2
1075,2024-11-01,1,0,30.1
1075,2024-12-01,0,1,27.9
1076,2025-12-01,1,2,33.0
1077,2024-08-01,0,0,13.2
1078,2025-08-01,1,1,13.7
1078,2025-09-01,1,1,20.4
1078,2025-10-01,1,0,21.0
1078,2025-11-01,1,0,20.8
1078,2025-12-01,1,0,23.8
1079,2024-09-01,1,1,27.8
1079,2024-10-01,1,0,26.9
1079,2024-11-01,0,1,28.6
1080,2025-12-01,1,0,32.1
1081,2024-10-01,1,0,27.9
1081,2024-11-01,1,3,23.9
1081,2024-12-01,0,0,24.1
1082,2025-09-01,1,0,29.1
1082,2025-10-01,1,0,29.7
1082,2025-11-01,1,0,34.9
1082,2025-12-01,1,0,27.0
1083,2025-02-01,1,0,29.6
1083,2025-03-01,1,0,33.2
1083,2025-04-01,1,0,29.8
1083,2025-05-01,1,0,25.3
1083,2025-06-01,0,0,29.4
1084,2025-11-01,1,0,23.6
1084,2025-12-01,1,0,29.0
1085,2024-08-01,1,0,14.9
1085,2024-09-01,1,0,13.0
1085,2024-10-01,0,0,8.9
1086,2025-11-01,1,1,15.7
1086,2025-12-01,1,0,14.4
1087,2024-10-01,1,0,31.2
1087,2024-11-01,1,0,29.6
1087,2024-12-01,1,1,31.0
1087,2025-01-01,1,0,29.7
1087,2025-02-01,1,0,31.7
1087,2025-03-01,1,1,35.4
1087,2025-04-01,1,0,19.7
1087,2025-05-01,1,0,28.5
1087,2025-06-01,1,0,28.3
1087,2025-07-01,1,0,29.2
1087,2025-08-01,1,0,27.7
1087,2025-09-01,1,0,31.8
1087,2025-10-01,0,1,26.6
1088,2025-08-01,1,1,29.6
1088,2025-09-01,1,1,23.8
1088,2025-10-01,1,0,28.3
1088,2025-11-01,1,2,31.0
1088,2025-12-01,1,0,28.5
1089,2024-09-01,1,0,17.5
1089,2024-10-01,1,1,11.0
1089,2024-11-01,1,0,9.9
1089,2024-12-01,1,1,6.4
1089,2025-01-01,0,1,5.0
1090,2025-10-01,1,0,22.6
1090,2025-11-01,1,1,25.7
1090,2025-12-01,1,1,26.0
1091,2025-01-01,1,0,25.9
1091,2025-02-01,1,0,23.5
1091,2025-03-01,1,1,21.4
1091,2025-04-01,1,1,25.1
1091,2025-05-01,1,1,23.5
1091,2025-06-01,0,2,21.7
1092,2025-07-01,1,1,19.5
1092,2025-08-01,1,0,18.6
1092,2025-09-01,1,0,17.4
1092,2025-10-01,1,1,23.2
1092,2025-11-01,1,0,17.2
1092,2025-12-01,1,1,22.9
1093,2025-05-01,1,0,24.0
1093,2025-06-01,1,0,20.1
1093,2025-07-01,1,0,19.9
1093,2025-08-01,1,0,24.7
1093,2025-09-01,1,0,29.1
1093,2025-10-01,1,0,21.5
1093,2025-11-01,1,0,21.3
1093,2025-12-01,1,0,18.6
1094,2024-10-01,1,0,17.6
1094,2024-11-01,1,1,13.7
1094,2024-12-01,1,0,11.9
1094,2025-01-01,1,0,11.8
1094,2025-02-01,0,1,14.0
1095,2024-12-01,1,0,28.4
1095,2025-01-01,1,0,20.2
1095,2025-02-01,1,0,21.5
1095,2025-03-01,1,1,15.7
1095,2025-04-01,1,1,18.2
1095,2025-05-01,1,0,13.2
1095,2025-06-01,1,0,9.1
1095,2025-07-01,1,1,3.5
1095,2025-08-01,1,0,4.5
1095,2025-09-01,0,0,1.7
1096,2024-08-01,1,0,6.4
1096,2024-09-01,1,1,12.3
1096,2024-10-01,0,1,14.8
1097,2024-08-01,1,0,18.6
1097,2024-09-01,1,3,7.7
1097,2024-10-01,0,1,4.9
1098,2025-02-01,1,0,18.1
1098,2025-03-01,1,0,15.3
1098,2025-04-01,1,0,18.4
1098,2025-05-01,1,0,11.9
1098,2025-06-01,1,0,19.4
1098,2025-07-01,1,1,17.5
1098,2025-08-01,1,0,14.2
1098,2025-09-01,1,1,21.9
1098,2025-10-01,1,0,14.9
1098,2025-11-01,1,0,13.1
1098,2025-12-01,1,0,8.7
1099,2025-07-01,1,1,9.6
1099,2025-08-01,1,1,8.0
1099,2025-09-01,1,1,9.7
1099,2025-10-01,1,0,10.6
1099,2025-11-01,0,3,5.9
1100,2025-04-01,1,2,4.6
1100,2025-05-01,1,0,7.0
1100,2025-06-01,1,0,9.3
1100,2025-07-01,1,0,7.5
1100,2025-08-01,1,0,8.5
1100,2025-09-01,1,0,5.8
1100,2025-10-01,1,0,7.7
1100,2025-11-01,0,0,1.6
1101,2024-07-01,1,0,23.0
1101,2024-08-01,1,0,20.3
1101,2024-09-01,0,0,17.0
1102,2024-12-01,1,0,23.4
1102,2025-01-01,1,0,22.0
1102,2025-02-01,1,0,26.8
1102,2025-03-01,1,1,29.7
1102,2025-04-01,1,0,25.6
1102,2025-05-01,1,0,25.7
1102,2025-06-01,1,0,26.9
1102,2025-07-01,1,0,18.0
1102,2025-08-01,1,0,26.2
1102,2025-09-01,0,0,27.5
1103,2025-10-01,1,0,23.1
1103,2025-11-01,1,0,12.6
1103,2025-12-01,1,1,17.8
1104,2024-08-01,1,1,14.6
1104,2024-09-01,1,1,12.6
1104,2024-10-01,1,0,16.5
1104,2024-11-01,1,0,18.3
1104,2024-12-01,1,0,14.6
1104,2025-01-01,0,0,17.7
1105,2025-02-01,1,0,23.3
1105,2025-03-01,1,1,15.8
1105,2025-04-01,0,0,16.9
1106,2025-10-01,1,1,22.1
1106,2025-11-01,1,0,23.8
1106,2025-12-01,1,0,12.4
1107,2025-06-01,1,1,6.6
1107,2025-07-01,1,0,14.3
1107,2025-08-01,0,0,9.2
1108,2024-11-01,1,1,24.0
1108,2024-12-01,1,0,24.8
1108,2025-01-01,1,0,24.3
1108,2025-02-01,1,0,26.3
1108,2025-03-01,1,0,26.1
1108,2025-04-01,1,1,23.2
1108,2025-05-01,1,0,25.4
1108,2025-06-01,1,0,20.9
1108,2025-07-01,1,1,25.4
1108,2025-08-01,1,0,26.3
1108,2025-09-01,1,1,22.7
1108,2025-10-01,1,1,28.4
1108,2025-11-01,1,0,24.4
1108,2025-12-01,1,0,30.0
1109,2025-04-01,1,0,23.1
1109,2025-05-01,1,1,21.0
1109,2025-06-01,0,1,13.7
1110,2025-10-01,0,2,0.0
1111,2025-10-01,1,0,9.6
1111,2025-11-01,1,1,10.1
1111,2025-12-01,1,0,6.9
1112,2024-11-01,1,1,18.7
1112,2024-12-01,1,0,23.4
1112,2025-01-01,1,1,23.6
1112,2025-02-01,1,1,26.9
1112,2025-03-01,1,0,28.3
1112,2025-04-01,1,2,26.7
1112,2025-05-01,0,0,27.1
1113,2025-04-01,1,0,28.2
1113,2025-05-01,1,0,22.5
1113,2025-06-01,1,1,20.5
1113,2025-07-01,1,0,18.8
1113,2025-08-01,0,1,14.5
1114,2025-10-01,1,0,23.9
1114,2025-11-01,1,0,20.0
1114,2025-12-01,1,3,14.0
1115,2025-05-01,1,0,14.8
1115,2025-06-01,1,0,19.0
1115,2025-07-01,0,0,18.1
1116,2025-04-01,1,0,27.1
1116,2025-05-01,1,0,25.5
1116,2025-06-01,1,1,28.5
1116,2025-07-01,1,0,27.5
1116,2025-08-01,1,0,24.7
1116,2025-09-01,1,1,22.7
1116,2025-10-01,1,0,25.6
1116,2025-11-01,1,0,24.0
1116,2025-12-01,0,0,27.1
1117,2024-11-01,1,0,11.6
1117,2024-12-01,1,0,10.6
1117,2025-01-01,0,0,9.7
1118,2024-09-01,1,0,1.5
1118,2024-10-01,1,1,4.2
1118,2024-11-01,1,5,3.6
1118,2024-12-01,0,1,1.5
1119,2025-06-01,1,1,19.6
1119,2025-07-01,1,0,22.3
1119,2025-08-01,1,0,27.8
1119,2025-09-01,1,1,15.6
1119,2025-10-01,0,1,22.7
1120,2025-07-01,1,0,17.9
1120,2025-08-01,1,0,12.8
1120,2025-09-01,1,0,18.9
1120,2025-10-01,1,0,12.8
1120,2025-11-01,1,0,19.2
1120,2025-12-01,1,0,17.1
1121,2025-02-01,1,0,18.8
1121,2025-03-01,1,1,17.6
1121,2025-04-01,1,0,23.5
1121,2025-05-01,0,1,18.2
1122,2024-10-01,1,0,26.6
1122,2024-11-01,1,0,23.6
1122,2024-12-01,0,0,24.3
1123,2025-05-01,1,0,22.5
1123,2025-06-01,1,0,21.1
1123,2025-07-01,1,0,23.1
1123,2025-08-01,1,0,24.2
1123,2025-09-01,1,0,20.7
1123,2025-10-01,1,0,19.8
1123,2025-11-01,1,0,19.1
1123,2025-12-01,1,1,19.9
1124,2024-09-01,0,0,18.6
1125,2025-03-01,1,1,28.4
1125,2025-04-01,1,0,29.6
1125,2025-05-01,0,0,26.5
1126,2025-02-01,1,0,16.7
1126,2025-03-01,0,1,16.2
1127,2025-02-01,1,0,15.2
1127,2025-03-01,1,0,12.7
1127,2025-04-01,0,0,10.6
1128,2025-07-01,1,0,14.1
1128,2025-08-01,1,0,10.8
1128,2025-09-01,0,2,17.9
1129,2025-08-01,1,1,31.6
1129,2025-09-01,1,0,29.9
1129,2025-10-01,0,1,30.1
1130,2025-04-01,1,0,18.8
1130,2025-05-01,1,0,19.7
